	RAS	OBS
2011-09-20 06:00:00	1.3760000467300415	1.082
2011-09-20 07:00:00	1.3830000162124634	1.082
2011-09-20 08:00:00	1.3910000324249268	1.079
2011-09-20 09:00:00	1.3910000324249268	1.079
2011-09-20 10:00:00	1.3769999742507935	1.079
2011-09-20 11:00:00	1.3550000190734863	1.079
2011-09-20 12:00:00	1.3380000591278076	1.079
2011-09-20 13:00:00	1.3309999704360962	1.079
2011-09-20 14:00:00	1.3250000476837158	1.076
2011-09-20 15:00:00	1.3259999752044678	1.079
2011-09-20 16:00:00	1.3359999656677246	1.079
2011-09-20 17:00:00	1.3559999465942383	1.079
2011-09-20 18:00:00	1.378999948501587	1.079
2011-09-20 19:00:00	1.4019999504089355	1.079
2011-09-20 20:00:00	1.4190000295639038	1.079
2011-09-20 21:00:00	1.4210000038146973	1.079
2011-09-20 22:00:00	1.399999976158142	1.076
2011-09-20 23:00:00	1.3669999837875366	1.076
2011-09-21 00:00:00	1.3359999656677246	1.076
2011-09-21 01:00:00	1.3170000314712524	1.073
2011-09-21 02:00:00	1.2990000247955322	1.07
2011-09-21 03:00:00	1.2829999923706055	1.067
2011-09-21 04:00:00	1.2760000228881836	1.064
2011-09-21 05:00:00	1.277999997138977	1.061
2011-09-21 06:00:00	1.2869999408721924	1.055
2011-09-21 07:00:00	1.3040000200271606	1.055
2011-09-21 08:00:00	1.3229999542236328	1.052
2011-09-21 09:00:00	1.3380000591278076	1.052
2011-09-21 10:00:00	1.3389999866485596	1.049
2011-09-21 11:00:00	1.3220000267028809	1.049
2011-09-21 12:00:00	1.2920000553131104	1.049
2011-09-21 13:00:00	1.2640000581741333	1.049
2011-09-21 14:00:00	1.2450000047683716	1.049
2011-09-21 15:00:00	1.2359999418258667	1.049
2011-09-21 16:00:00	1.2359999418258667	1.049
2011-09-21 17:00:00	1.246999979019165	1.049
2011-09-21 18:00:00	1.2699999809265137	1.049
2011-09-21 19:00:00	1.2979999780654907	1.049
2011-09-21 20:00:00	1.3259999752044678	1.049
2011-09-21 21:00:00	1.3450000286102295	1.049
2011-09-21 22:00:00	1.347000002861023	1.049
2011-09-21 23:00:00	1.3200000524520874	1.049
2011-09-22 00:00:00	1.284000039100647	1.045
2011-09-22 01:00:00	1.25	1.045
2011-09-22 02:00:00	1.2269999980926514	1.045
2011-09-22 03:00:00	1.2120000123977661	1.042
2011-09-22 04:00:00	1.1990000009536743	1.039
2011-09-22 05:00:00	1.1950000524520874	1.039
2011-09-22 06:00:00	1.1990000009536743	1.036
2011-09-22 07:00:00	1.2079999446868896	1.036
2011-09-22 08:00:00	1.2239999771118164	1.036
2011-09-22 09:00:00	1.2410000562667847	1.033
2011-09-22 10:00:00	1.2569999694824219	1.033
2011-09-22 11:00:00	1.2630000114440918	1.036
2011-09-22 12:00:00	1.2549999952316284	1.039
2011-09-22 13:00:00	1.246999979019165	1.045
2011-09-22 14:00:00	1.2519999742507935	1.055
2011-09-22 15:00:00	1.2730000019073486	1.064
2011-09-22 16:00:00	1.3040000200271606	1.076
2011-09-22 17:00:00	1.3480000495910645	1.088
2011-09-22 18:00:00	1.409999966621399	1.1
2011-09-22 19:00:00	1.4900000095367432	1.113
2011-09-22 20:00:00	1.5809999704360962	1.128
2011-09-22 21:00:00	1.6729999780654907	1.14
2011-09-22 22:00:00	1.7619999647140503	1.152
2011-09-22 23:00:00	1.8359999656677246	1.164
2011-09-23 00:00:00	1.8849999904632568	1.18
2011-09-23 01:00:00	1.9040000438690186	1.195
2011-09-23 02:00:00	1.9210000038146973	1.213
2011-09-23 03:00:00	1.944000005722046	1.228
2011-09-23 04:00:00	1.9789999723434448	1.244
2011-09-23 05:00:00	2.0320000648498535	1.256
2011-09-23 06:00:00	2.0969998836517334	1.265
2011-09-23 07:00:00	2.1730000972747803	1.271
2011-09-23 08:00:00	2.247999906539917	1.274
2011-09-23 09:00:00	2.311000108718872	1.271
2011-09-23 10:00:00	2.3580000400543213	1.268
2011-09-23 11:00:00	2.388000011444092	1.268
2011-09-23 12:00:00	2.384000062942505	1.265
2011-09-23 13:00:00	2.3380000591278076	1.256
2011-09-23 14:00:00	2.247999906539917	1.25
2011-09-23 15:00:00	2.1419999599456787	1.241
